,id,rank,country_full,confederation,rank_date
49507,20007,167,Guam,AFC,2015-03-12
49508,43907,166,Guyana,CONCACAF,2015-03-12
49509,43981,164,Tahiti,OFC,2015-03-12
49510,44011,164,Belize,CONCACAF,2015-03-12
49511,43885,163,Swaziland,CAF,2015-03-12
49512,43809,162,Bangladesh,AFC,2015-03-12
49513,43919,161,Suriname,CONCACAF,2015-03-12
49514,43915,160,Puerto Rico,CONCACAF,2015-03-12
49515,43832,170,Pakistan,AFC,2015-03-12
49516,43997,181,Dominica,CONCACAF,2015-03-12
49517,43980,184,Solomon Islands,OFC,2015-03-12
49518,43913,185,Nicaragua,CONCACAF,2015-03-12
49519,20003,209,Bhutan,AFC,2015-03-12
49520,44007,206,Cook Islands,OFC,2015-03-12
49521,43996,206,Djibouti,CAF,2015-03-12
49522,43900,205,Cayman Islands,CONCACAF,2015-03-12
49523,43882,204,Somalia,CAF,2015-03-12
49524,20006,201,Eritrea,CAF,2015-03-12
49525,20004,201,British Virgin Islands,CONCACAF,2015-03-12
49526,20001,201,Andorra,UEFA,2015-03-12
49527,20012,200,American Samoa,OFC,2015-03-12
49528,43979,199,Papua New Guinea,OFC,2015-03-12
49529,43810,198,Brunei Darussalam,AFC,2015-03-12
49530,1881967,197,US Virgin Islands,CONCACAF,2015-03-12
49531,44039,196,Tonga,OFC,2015-03-12
49532,20008,195,Mongolia,AFC,2015-03-12
49533,43895,194,Bahamas,CONCACAF,2015-03-12
49534,1882637,192,Samoa,OFC,2015-03-12
49535,43977,192,Fiji,OFC,2015-03-12
49536,43982,191,Vanuatu,OFC,2015-03-12
49537,43871,190,Mauritius,CAF,2015-03-12
49538,1935341,188,South Sudan,CAF,2015-03-12
49539,43813,188,Chinese Taipei,AFC,2015-03-12
49540,43826,187,Macau,AFC,2015-03-12
49541,1890334,185,Timor-Leste,AFC,2015-03-12
49542,1930407,159,Curaçao,CONCACAF,2015-03-12
49543,43905,158,Grenada,CONCACAF,2015-03-12
49544,20002,208,Anguilla,CONCACAF,2015-03-12
49545,43816,156,Indonesia,AFC,2015-03-12
49546,43894,128,Aruba,CONCACAF,2015-03-12
49547,43848,126,Burundi,CAF,2015-03-12
49548,43947,126,Georgia,UEFA,2015-03-12
49549,43823,125,Kuwait,AFC,2015-03-12
49550,43892,124,Zimbabwe,CAF,2015-03-12
49551,43956,123,Liechtenstein,UEFA,2015-03-12
49552,44036,122,Moldova,UEFA,2015-03-12
49553,43916,121,St. Kitts and Nevis,CONCACAF,2015-03-12
49554,43864,120,Lesotho,CAF,2015-03-12
49555,43814,157,Hong Kong,AFC,2015-03-12
49556,43863,118,Kenya,CAF,2015-03-12
49557,43865,117,Liberia,CAF,2015-03-12
49558,43899,116,Canada,CONCACAF,2015-03-12
49559,43870,115,Mauritania,CAF,2015-03-12
49560,43875,114,Niger,CAF,2015-03-12
49561,43874,113,Namibia,CAF,2015-03-12
49562,43866,112,Libya,CAF,2015-03-12
49563,43902,110,Cuba,CONCACAF,2015-03-12
49564,43884,110,Sudan,CAF,2015-03-12
49565,43834,109,Qatar,AFC,2015-03-12
49566,44000,108,North Macedonia,UEFA,2015-03-12
49567,43903,107,Dominican Republic,CONCACAF,2015-03-12
49568,43846,106,Botswana,CAF,2015-03-12
49569,43833,128,Philippines,AFC,2015-03-12
49570,43841,130,Vietnam,AFC,2015-03-12
49571,43918,119,St. Vincent / Grenadines,CONCACAF,2015-03-12
49572,43917,132,St. Lucia,CONCACAF,2015-03-12
49573,43827,153,Malaysia,AFC,2015-03-12
49574,43896,131,Barbados,CONCACAF,2015-03-12
49575,43836,153,Singapore,AFC,2015-03-12
49576,43829,153,Myanmar,AFC,2015-03-12
49577,43838,152,Syria,AFC,2015-03-12
49578,20010,151,New Caledonia,OFC,2015-03-12
49579,43999,150,Kyrgyz Republic,AFC,2015-03-12
49580,43852,148,Chad,CAF,2015-03-12
49581,43867,147,Madagascar,CAF,2015-03-12
49582,43825,146,Lebanon,AFC,2015-03-12
49583,43959,145,Malta,UEFA,2015-03-12
49584,43821,149,Korea DPR,AFC,2015-03-12
49585,43851,143,Central African Republic,CAF,2015-03-12
49586,43828,133,Maldives,AFC,2015-03-12
49587,44004,144,Turkmenistan,AFC,2015-03-12
49588,43862,134,Guinea-Bissau,CAF,2015-03-12
49589,43958,136,Luxembourg,UEFA,2015-03-12
49590,20000,137,Afghanistan,AFC,2015-03-12
49591,43978,134,New Zealand,OFC,2015-03-12
49592,43994,139,Azerbaijan,UEFA,2015-03-12
49593,43989,140,Palestine,AFC,2015-03-12
49594,44003,141,Tajikistan,AFC,2015-03-12
49595,43839,142,Thailand,AFC,2015-03-12
49596,44027,138,Kazakhstan,UEFA,2015-03-12
49597,43936,67,Bulgaria,UEFA,2015-04-09
49598,43910,75,Jamaica,CONCACAF,2015-04-09
49599,43877,74,Rwanda,CAF,2015-04-09
49600,44005,73,Uzbekistan,AFC,2015-04-09
49601,43889,72,Uganda,CAF,2015-04-09
49602,999,70,Montenegro,UEFA,2015-04-09
49603,43961,70,Norway,UEFA,2015-04-09
49604,43931,69,Venezuela,CONMEBOL,2015-04-09
49605,43840,68,United Arab Emirates,AFC,2015-04-09
49606,43847,66,Burkina Faso,CAF,2015-04-09
49607,20014,54,Congo DR,CAF,2015-04-09
49608,43929,64,Peru,CONMEBOL,2015-04-09
49609,43976,63,Australia,AFC,2015-04-09
49610,43953,62,Republic of Ireland,UEFA,2015-04-09
49611,43856,61,Equatorial Guinea,CAF,2015-04-09
49612,43883,60,South Africa,CAF,2015-04-09
49613,43891,59,Zambia,CAF,2015-04-09
49614,43822,57,Korea Republic,AFC,2015-04-09
49615,43932,57,Albania,UEFA,2015-04-09
49616,43869,56,Mali,CAF,2015-04-09
49617,43858,55,Gabon,CAF,2015-04-09
49618,43920,65,Trinidad and Tobago,CONCACAF,2015-04-09
49619,43909,76,Honduras,CONCACAF,2015-04-09
49620,43857,101,Ethiopia,CAF,2015-04-09
49621,43945,78,Finland,UEFA,2015-04-09
49622,43914,53,Panama,CONCACAF,2015-04-09
49623,43957,100,Lithuania,UEFA,2015-04-09
49624,43834,99,Qatar,AFC,2015-04-09
49625,43868,97,Malawi,CAF,2015-04-09
49626,43831,97,Oman,AFC,2015-04-09
49627,43939,96,Cyprus,UEFA,2015-04-09
49628,43835,95,Saudi Arabia,AFC,2015-04-09
49629,43845,94,Benin,CAF,2015-04-09
49630,43943,93,Estonia,UEFA,2015-04-09
49631,43923,92,Bolivia,CONMEBOL,2015-04-09
49632,43872,91,Morocco,CAF,2015-04-09
49633,43906,90,Guatemala,CONCACAF,2015-04-09
49634,43844,89,Angola,CAF,2015-04-09
49635,43881,88,Sierra Leone,CAF,2015-04-09
49636,43818,86,Iraq,AFC,2015-04-09
49637,43873,86,Mozambique,CAF,2015-04-09
49638,43955,85,Latvia,UEFA,2015-04-09
49639,43904,84,El Salvador,CONCACAF,2015-04-09
49640,43937,83,Belarus,UEFA,2015-04-09
49641,43812,82,China PR,AFC,2015-04-09
49642,43928,81,Paraguay,CONMEBOL,2015-04-09
49643,43887,80,Togo,CAF,2015-04-09
49644,43908,79,Haiti,CONCACAF,2015-04-09
49645,43933,77,Armenia,UEFA,2015-04-09
49646,43972,52,Turkey,UEFA,2015-04-09
49647,43860,26,Ghana,CAF,2015-04-09
49648,43819,50,Japan,AFC,2015-04-09
49649,43843,21,Algeria,CAF,2015-04-09
49650,44002,20,Slovakia,UEFA,2015-04-09
49651,43995,19,Czech Republic,UEFA,2015-04-09
49652,43911,18,Mexico,CONCACAF,2015-04-09
49653,43938,17,Croatia,UEFA,2015-04-09
49654,43925,16,Chile,CONMEBOL,2015-04-09
49655,43901,15,Costa Rica,CONCACAF,2015-04-09
49656,43942,14,England,UEFA,2015-04-09
49657,43954,13,Italy,UEFA,2015-04-09
49658,43964,12,Romania,UEFA,2015-04-09
49659,43974,22,Wales,UEFA,2015-04-09
49660,43946,11,France,UEFA,2015-04-09
49661,43971,9,Switzerland,UEFA,2015-04-09
49662,43930,8,Uruguay,CONMEBOL,2015-04-09
49663,43963,7,Portugal,UEFA,2015-04-09
49664,43960,6,Netherlands,UEFA,2015-04-09
49665,43924,5,Brazil,CONMEBOL,2015-04-09
49666,43926,4,Colombia,CONMEBOL,2015-04-09
49667,43935,3,Belgium,UEFA,2015-04-09
49668,43922,2,Argentina,CONMEBOL,2015-04-09
49669,43948,1,Germany,UEFA,2015-04-09
49670,43944,102,Faroe Islands,UEFA,2015-04-09
49671,43969,10,Spain,UEFA,2015-04-09
49672,43854,23,Côte d'Ivoire,CAF,2015-04-09
49673,43949,24,Greece,UEFA,2015-04-09
49674,43934,25,Austria,UEFA,2015-04-09
49675,43853,49,Congo,CAF,2015-04-09
49676,43849,48,Cameroon,CAF,2015-04-09
49677,43968,47,Slovenia,UEFA,2015-04-09
49678,43984,46,Israel,UEFA,2015-04-09
49679,43876,45,Nigeria,CAF,2015-04-09
49680,1902465,44,Serbia,UEFA,2015-04-09
49681,43950,43,Hungary,UEFA,2015-04-09
49682,43952,42,Northern Ireland,UEFA,2015-04-09
49683,43861,41,Guinea,CAF,2015-04-09
49684,43817,40,IR Iran,AFC,2015-04-09
49685,43970,39,Sweden,UEFA,2015-04-09
49686,43951,38,Iceland,UEFA,2015-04-09
49687,43850,37,Cabo Verde,CAF,2015-04-09
49688,43879,36,Senegal,CAF,2015-04-09
49689,43962,35,Poland,UEFA,2015-04-09
49690,43927,34,Ecuador,CONMEBOL,2015-04-09
49691,43973,33,Ukraine,UEFA,2015-04-09
49692,43965,32,Russia,UEFA,2015-04-09
49693,44037,31,Bosnia and Herzegovina,UEFA,2015-04-09
49694,43888,30,Tunisia,CAF,2015-04-09
49695,43967,29,Scotland,UEFA,2015-04-09
49696,43941,28,Denmark,UEFA,2015-04-09
49697,43921,27,USA,CONCACAF,2015-04-09
49698,43855,51,Egypt,CAF,2015-04-09
49699,43820,103,Jordan,AFC,2015-04-09
49700,20002,209,Anguilla,CONCACAF,2015-04-09
49701,44000,105,North Macedonia,UEFA,2015-04-09
49702,43830,181,Nepal,AFC,2015-04-09
49703,43813,179,Chinese Taipei,AFC,2015-04-09
49704,44009,179,Cambodia,AFC,2015-04-09
49705,43824,178,Laos,AFC,2015-04-09
49706,43997,177,Dominica,CONCACAF,2015-04-09
49707,43885,175,Swaziland,CAF,2015-04-09
49708,20007,175,Guam,AFC,2015-04-09
49709,20010,174,New Caledonia,OFC,2015-04-09
49710,1881967,173,US Virgin Islands,CONCACAF,2015-04-09
49711,43832,172,Pakistan,AFC,2015-04-09
49712,43871,181,Mauritius,CAF,2015-04-09
49713,20009,171,Montserrat,CONCACAF,2015-04-09
49714,43919,169,Suriname,CONCACAF,2015-04-09
49715,43809,167,Bangladesh,AFC,2015-04-09
49716,43814,167,Hong Kong,AFC,2015-04-09
49717,43915,166,Puerto Rico,CONCACAF,2015-04-09
49718,43905,165,Grenada,CONCACAF,2015-04-09
49719,43827,164,Malaysia,AFC,2015-04-09
49720,20003,163,Bhutan,AFC,2015-04-09
49721,43836,162,Singapore,AFC,2015-04-09
49722,44011,159,Belize,CONCACAF,2015-04-09
49723,43816,159,Indonesia,AFC,2015-04-09
49724,43842,170,Yemen,AFC,2015-04-09
49725,43810,183,Brunei Darussalam,AFC,2015-04-09
49726,20011,184,Turks and Caicos Islands,CONCACAF,2015-04-09
49727,43826,184,Macau,AFC,2015-04-09
49728,43846,104,Botswana,CAF,2015-04-09
49729,43996,207,Djibouti,CAF,2015-04-09
49730,43882,206,Somalia,CAF,2015-04-09
49731,20006,204,Eritrea,CAF,2015-04-09
49732,20001,204,Andorra,UEFA,2015-04-09
49733,20012,203,American Samoa,OFC,2015-04-09
49734,43979,202,Papua New Guinea,OFC,2015-04-09
49735,44039,201,Tonga,OFC,2015-04-09
49736,20008,200,Mongolia,AFC,2015-04-09
49737,20004,198,British Virgin Islands,CONCACAF,2015-04-09
49738,43895,198,Bahamas,CONCACAF,2015-04-09
49739,1882637,196,Samoa,OFC,2015-04-09
49740,43977,196,Fiji,OFC,2015-04-09
49741,43982,195,Vanuatu,OFC,2015-04-09
49742,43966,194,San Marino,UEFA,2015-04-09
49743,1935341,193,South Sudan,CAF,2015-04-09
49744,43980,192,Solomon Islands,OFC,2015-04-09
49745,43900,191,Cayman Islands,CONCACAF,2015-04-09
49746,43878,190,São Tomé and Príncipe,CAF,2015-04-09
49747,43880,189,Seychelles,CAF,2015-04-09
49748,43837,186,Sri Lanka,AFC,2015-04-09
49749,1896913,186,Comoros,CAF,2015-04-09
49750,43981,186,Tahiti,OFC,2015-04-09
49751,44004,159,Turkmenistan,AFC,2015-04-09
49752,43829,158,Myanmar,AFC,2015-04-09
49753,44007,207,Cook Islands,OFC,2015-04-09
49754,43859,156,Gambia,CAF,2015-04-09
49755,43956,128,Liechtenstein,UEFA,2015-04-09
49756,43823,127,Kuwait,AFC,2015-04-09
49757,43838,126,Syria,AFC,2015-04-09
49758,43841,125,Vietnam,AFC,2015-04-09
49759,43892,123,Zimbabwe,CAF,2015-04-09
49760,43848,123,Burundi,CAF,2015-04-09
49761,43864,122,Lesotho,CAF,2015-04-09
49762,44036,121,Moldova,UEFA,2015-04-09
49763,43870,120,Mauritania,CAF,2015-04-09
49764,43875,119,Niger,CAF,2015-04-09
49765,43903,118,Dominican Republic,CONCACAF,2015-04-09
49766,43863,117,Kenya,CAF,2015-04-09
49767,43918,116,St. Vincent / Grenadines,CONCACAF,2015-04-09
49768,43994,115,Azerbaijan,UEFA,2015-04-09
49769,43899,114,Canada,CONCACAF,2015-04-09
49770,43874,113,Namibia,CAF,2015-04-09
49771,43916,111,St. Kitts and Nevis,CONCACAF,2015-04-09
49772,43866,111,Libya,CAF,2015-04-09
49773,43884,110,Sudan,CAF,2015-04-09
49774,43902,109,Cuba,CONCACAF,2015-04-09
49775,43808,108,Bahrain,AFC,2015-04-09
49776,43886,107,Tanzania,CAF,2015-04-09
49777,43821,157,Korea DPR,AFC,2015-04-09
49778,43898,129,Bermuda,CONCACAF,2015-04-09
49779,43896,130,Barbados,CONCACAF,2015-04-09
49780,1882218,106,Antigua and Barbuda,CONCACAF,2015-04-09
49781,43865,131,Liberia,CAF,2015-04-09
49782,43862,131,Guinea-Bissau,CAF,2015-04-09
49783,43907,155,Guyana,CONCACAF,2015-04-09
49784,43913,154,Nicaragua,CONCACAF,2015-04-09
49785,43999,153,Kyrgyz Republic,AFC,2015-04-09
49786,1890334,152,Timor-Leste,AFC,2015-04-09
49787,43852,151,Chad,CAF,2015-04-09
49788,43867,150,Madagascar,CAF,2015-04-09
49789,1930407,148,Curaçao,CONCACAF,2015-04-09
49790,43815,147,India,AFC,2015-04-09
49791,43978,144,New Zealand,OFC,2015-04-09
49792,43825,144,Lebanon,AFC,2015-04-09
49793,43959,149,Malta,UEFA,2015-04-09
49794,44003,143,Tajikistan,AFC,2015-04-09
49795,44027,133,Kazakhstan,UEFA,2015-04-09
49796,43851,144,Central African Republic,CAF,2015-04-09
49797,20000,135,Afghanistan,AFC,2015-04-09
49798,43917,136,St. Lucia,CONCACAF,2015-04-09
49799,43958,137,Luxembourg,UEFA,2015-04-09
49800,43894,134,Aruba,CONCACAF,2015-04-09
49801,43833,139,Philippines,AFC,2015-04-09
49802,43989,140,Palestine,AFC,2015-04-09
49803,43828,141,Maldives,AFC,2015-04-09
49804,43839,142,Thailand,AFC,2015-04-09
49805,43947,138,Georgia,UEFA,2015-04-09
49806,43936,67,Bulgaria,UEFA,2015-05-07
49807,999,75,Montenegro,UEFA,2015-05-07
49808,43910,74,Jamaica,CONCACAF,2015-05-07
49809,43877,73,Rwanda,CAF,2015-05-07
49810,44005,72,Uzbekistan,AFC,2015-05-07
49811,43889,71,Uganda,CAF,2015-05-07
49812,43961,70,Norway,UEFA,2015-05-07
49813,43931,69,Venezuela,CONMEBOL,2015-05-07
49814,43840,68,United Arab Emirates,AFC,2015-05-07
49815,43847,66,Burkina Faso,CAF,2015-05-07
49816,20014,54,Congo DR,CAF,2015-05-07
49817,43976,64,Australia,AFC,2015-05-07
49818,43929,63,Peru,CONMEBOL,2015-05-07
49819,43953,62,Republic of Ireland,UEFA,2015-05-07
49820,43856,61,Equatorial Guinea,CAF,2015-05-07
49821,43891,60,Zambia,CAF,2015-05-07
49822,43883,59,South Africa,CAF,2015-05-07
49823,43822,57,Korea Republic,AFC,2015-05-07
49824,43932,57,Albania,UEFA,2015-05-07
49825,43869,56,Mali,CAF,2015-05-07
49826,43858,55,Gabon,CAF,2015-05-07
49827,43920,65,Trinidad and Tobago,CONCACAF,2015-05-07
49828,43909,76,Honduras,CONCACAF,2015-05-07
49829,43881,88,Sierra Leone,CAF,2015-05-07
49830,43945,78,Finland,UEFA,2015-05-07
49831,43914,53,Panama,CONCACAF,2015-05-07
49832,43857,101,Ethiopia,CAF,2015-05-07
49833,43957,100,Lithuania,UEFA,2015-05-07
49834,43834,99,Qatar,AFC,2015-05-07
49835,43868,97,Malawi,CAF,2015-05-07
49836,43831,97,Oman,AFC,2015-05-07
49837,43939,96,Cyprus,UEFA,2015-05-07
49838,43835,95,Saudi Arabia,AFC,2015-05-07
49839,43845,94,Benin,CAF,2015-05-07
49840,43943,93,Estonia,UEFA,2015-05-07
49841,43923,92,Bolivia,CONMEBOL,2015-05-07
49842,43906,90,Guatemala,CONCACAF,2015-05-07
49843,43872,90,Morocco,CAF,2015-05-07
49844,43844,89,Angola,CAF,2015-05-07
49845,43818,86,Iraq,AFC,2015-05-07
49846,43873,86,Mozambique,CAF,2015-05-07
49847,43955,85,Latvia,UEFA,2015-05-07
49848,43904,84,El Salvador,CONCACAF,2015-05-07
49849,43937,83,Belarus,UEFA,2015-05-07
49850,43812,82,China PR,AFC,2015-05-07
49851,43928,81,Paraguay,CONMEBOL,2015-05-07
49852,43887,80,Togo,CAF,2015-05-07
49853,43908,79,Haiti,CONCACAF,2015-05-07
49854,43933,77,Armenia,UEFA,2015-05-07
49855,43972,52,Turkey,UEFA,2015-05-07
49856,43860,26,Ghana,CAF,2015-05-07
49857,43819,50,Japan,AFC,2015-05-07
49858,43974,21,Wales,UEFA,2015-05-07
49859,43843,20,Algeria,CAF,2015-05-07
49860,44002,19,Slovakia,UEFA,2015-05-07
49861,43995,18,Czech Republic,UEFA,2015-05-07
49862,43938,17,Croatia,UEFA,2015-05-07
49863,43925,16,Chile,CONMEBOL,2015-05-07
49864,43901,15,Costa Rica,CONCACAF,2015-05-07
49865,43942,14,England,UEFA,2015-05-07
49866,43954,13,Italy,UEFA,2015-05-07
49867,43964,12,Romania,UEFA,2015-05-07
49868,43911,22,Mexico,CONCACAF,2015-05-07
49869,43946,11,France,UEFA,2015-05-07
49870,43971,9,Switzerland,UEFA,2015-05-07
49871,43930,8,Uruguay,CONMEBOL,2015-05-07
49872,43963,7,Portugal,UEFA,2015-05-07
49873,43960,6,Netherlands,UEFA,2015-05-07
49874,43924,5,Brazil,CONMEBOL,2015-05-07
49875,43926,4,Colombia,CONMEBOL,2015-05-07
49876,43935,3,Belgium,UEFA,2015-05-07
49877,43922,2,Argentina,CONMEBOL,2015-05-07
49878,43948,1,Germany,UEFA,2015-05-07
49879,43944,102,Faroe Islands,UEFA,2015-05-07
49880,43969,10,Spain,UEFA,2015-05-07
49881,43854,23,Côte d'Ivoire,CAF,2015-05-07
49882,43949,24,Greece,UEFA,2015-05-07
49883,43934,25,Austria,UEFA,2015-05-07
49884,43853,49,Congo,CAF,2015-05-07
49885,43849,48,Cameroon,CAF,2015-05-07
49886,43968,47,Slovenia,UEFA,2015-05-07
49887,43984,46,Israel,UEFA,2015-05-07
49888,43876,45,Nigeria,CAF,2015-05-07
49889,1902465,44,Serbia,UEFA,2015-05-07
49890,43950,43,Hungary,UEFA,2015-05-07
49891,43952,42,Northern Ireland,UEFA,2015-05-07
49892,43861,41,Guinea,CAF,2015-05-07
49893,43817,40,IR Iran,AFC,2015-05-07
49894,43970,39,Sweden,UEFA,2015-05-07
49895,43951,38,Iceland,UEFA,2015-05-07
49896,43850,37,Cabo Verde,CAF,2015-05-07
49897,43879,36,Senegal,CAF,2015-05-07
49898,43962,35,Poland,UEFA,2015-05-07
49899,43927,34,Ecuador,CONMEBOL,2015-05-07
49900,43973,33,Ukraine,UEFA,2015-05-07
49901,44037,32,Bosnia and Herzegovina,UEFA,2015-05-07
49902,43888,31,Tunisia,CAF,2015-05-07
49903,43967,30,Scotland,UEFA,2015-05-07
49904,43941,29,Denmark,UEFA,2015-05-07
49905,43921,28,USA,CONCACAF,2015-05-07
49906,43965,27,Russia,UEFA,2015-05-07
49907,43855,51,Egypt,CAF,2015-05-07
49908,43820,103,Jordan,AFC,2015-05-07
49909,20002,209,Anguilla,CONCACAF,2015-05-07
49910,44000,105,North Macedonia,UEFA,2015-05-07
49911,43813,179,Chinese Taipei,AFC,2015-05-07
49912,44009,179,Cambodia,AFC,2015-05-07
49913,43824,178,Laos,AFC,2015-05-07
49914,43885,176,Swaziland,CAF,2015-05-07
49915,20007,176,Guam,AFC,2015-05-07
49916,20010,175,New Caledonia,OFC,2015-05-07
49917,1881967,174,US Virgin Islands,CONCACAF,2015-05-07
49918,43832,173,Pakistan,AFC,2015-05-07
49919,20009,172,Montserrat,CONCACAF,2015-05-07
49920,43905,171,Grenada,CONCACAF,2015-05-07
49921,43830,181,Nepal,AFC,2015-05-07
49922,43809,169,Bangladesh,AFC,2015-05-07
49923,43842,168,Yemen,AFC,2015-05-07
49924,43915,167,Puerto Rico,CONCACAF,2015-05-07
49925,43827,166,Malaysia,AFC,2015-05-07
49926,43997,165,Dominica,CONCACAF,2015-05-07
49927,20003,163,Bhutan,AFC,2015-05-07
49928,43907,163,Guyana,CONCACAF,2015-05-07
49929,43836,162,Singapore,AFC,2015-05-07
49930,44011,159,Belize,CONCACAF,2015-05-07
49931,43816,159,Indonesia,AFC,2015-05-07
49932,44004,159,Turkmenistan,AFC,2015-05-07
49933,43814,169,Hong Kong,AFC,2015-05-07
49934,43810,182,Brunei Darussalam,AFC,2015-05-07
49935,20011,183,Turks and Caicos Islands,CONCACAF,2015-05-07
49936,43826,183,Macau,AFC,2015-05-07
49937,43996,207,Djibouti,CAF,2015-05-07
49938,43882,206,Somalia,CAF,2015-05-07
49939,20006,204,Eritrea,CAF,2015-05-07
49940,20001,204,Andorra,UEFA,2015-05-07
49941,20012,203,American Samoa,OFC,2015-05-07
49942,43979,202,Papua New Guinea,OFC,2015-05-07
49943,44039,201,Tonga,OFC,2015-05-07
49944,20008,200,Mongolia,AFC,2015-05-07
49945,20004,198,British Virgin Islands,CONCACAF,2015-05-07
49946,43895,198,Bahamas,CONCACAF,2015-05-07
49947,1882637,196,Samoa,OFC,2015-05-07
49948,43977,196,Fiji,OFC,2015-05-07
49949,43982,195,Vanuatu,OFC,2015-05-07
49950,43966,194,San Marino,UEFA,2015-05-07
49951,1935341,193,South Sudan,CAF,2015-05-07
49952,43980,192,Solomon Islands,OFC,2015-05-07
49953,43900,191,Cayman Islands,CONCACAF,2015-05-07
49954,43878,190,São Tomé and Príncipe,CAF,2015-05-07
49955,43880,189,Seychelles,CAF,2015-05-07
49956,43837,188,Sri Lanka,AFC,2015-05-07
49957,1896913,185,Comoros,CAF,2015-05-07
49958,43871,185,Mauritius,CAF,2015-05-07
49959,43981,185,Tahiti,OFC,2015-05-07
49960,43829,158,Myanmar,AFC,2015-05-07
49961,43859,157,Gambia,CAF,2015-05-07
49962,44007,207,Cook Islands,OFC,2015-05-07
49963,43919,155,Suriname,CONCACAF,2015-05-07
49964,43956,127,Liechtenstein,UEFA,2015-05-07
49965,43823,126,Kuwait,AFC,2015-05-07
49966,43838,125,Syria,AFC,2015-05-07
49967,43841,124,Vietnam,AFC,2015-05-07
49968,43892,123,Zimbabwe,CAF,2015-05-07
49969,43848,122,Burundi,CAF,2015-05-07
49970,43864,121,Lesotho,CAF,2015-05-07
49971,44036,120,Moldova,UEFA,2015-05-07
49972,43875,119,Niger,CAF,2015-05-07
49973,43903,118,Dominican Republic,CONCACAF,2015-05-07
49974,43863,117,Kenya,CAF,2015-05-07
49975,43994,116,Azerbaijan,UEFA,2015-05-07
49976,43899,115,Canada,CONCACAF,2015-05-07
49977,43874,114,Namibia,CAF,2015-05-07
49978,43916,112,St. Kitts and Nevis,CONCACAF,2015-05-07
49979,43866,112,Libya,CAF,2015-05-07
49980,43884,111,Sudan,CAF,2015-05-07
49981,43918,110,St. Vincent / Grenadines,CONCACAF,2015-05-07
49982,43902,109,Cuba,CONCACAF,2015-05-07
49983,43808,108,Bahrain,AFC,2015-05-07
49984,43886,107,Tanzania,CAF,2015-05-07
49985,1882218,106,Antigua and Barbuda,CONCACAF,2015-05-07
49986,43821,156,Korea DPR,AFC,2015-05-07
49987,43898,128,Bermuda,CONCACAF,2015-05-07
49988,43870,129,Mauritania,CAF,2015-05-07
49989,43846,104,Botswana,CAF,2015-05-07
49990,43917,131,St. Lucia,CONCACAF,2015-05-07
49991,43896,130,Barbados,CONCACAF,2015-05-07
49992,43913,154,Nicaragua,CONCACAF,2015-05-07
49993,43999,153,Kyrgyz Republic,AFC,2015-05-07
49994,43852,152,Chad,CAF,2015-05-07
49995,1890334,151,Timor-Leste,AFC,2015-05-07
49996,43867,150,Madagascar,CAF,2015-05-07
49997,43959,149,Malta,UEFA,2015-05-07
49998,43815,147,India,AFC,2015-05-07
49999,43978,144,New Zealand,OFC,2015-05-07
50000,43825,144,Lebanon,AFC,2015-05-07
50001,43851,144,Central African Republic,CAF,2015-05-07
50002,1930407,148,Curaçao,CONCACAF,2015-05-07
50003,43839,142,Thailand,AFC,2015-05-07
50004,43862,132,Guinea-Bissau,CAF,2015-05-07
50005,44003,143,Tajikistan,AFC,2015-05-07
50006,44027,134,Kazakhstan,UEFA,2015-05-07
50007,20000,135,Afghanistan,AFC,2015-05-07
50008,43894,136,Aruba,CONCACAF,2015-05-07
50009,43865,132,Liberia,CAF,2015-05-07
50010,43958,137,Luxembourg,UEFA,2015-05-07
50011,43947,139,Georgia,UEFA,2015-05-07
50012,43828,140,Maldives,AFC,2015-05-07
50013,43989,141,Palestine,AFC,2015-05-07
50014,43833,137,Philippines,AFC,2015-05-07
50015,43920,67,Trinidad and Tobago,CONCACAF,2015-06-04
50016,43909,75,Honduras,CONCACAF,2015-06-04
50017,44005,74,Uzbekistan,AFC,2015-06-04
50018,43840,73,United Arab Emirates,AFC,2015-06-04
50019,43931,72,Venezuela,CONMEBOL,2015-06-04
50020,43889,71,Uganda,CAF,2015-06-04
50021,999,70,Montenegro,UEFA,2015-06-04
50022,43883,69,South Africa,CAF,2015-06-04
50023,43891,68,Zambia,CAF,2015-06-04
50024,43847,66,Burkina Faso,CAF,2015-06-04
50025,43855,55,Egypt,CAF,2015-06-04
50026,43961,64,Norway,UEFA,2015-06-04
50027,43976,63,Australia,AFC,2015-06-04
50028,43936,62,Bulgaria,UEFA,2015-06-04
50029,43929,61,Peru,CONMEBOL,2015-06-04
50030,43953,60,Republic of Ireland,UEFA,2015-06-04
50031,43858,59,Gabon,CAF,2015-06-04
50032,43822,58,Korea Republic,AFC,2015-06-04
50033,43972,57,Turkey,UEFA,2015-06-04
50034,20014,56,Congo DR,CAF,2015-06-04
50035,43908,76,Haiti,CONCACAF,2015-06-04
50036,43910,65,Jamaica,CONCACAF,2015-06-04
50037,43887,77,Togo,CAF,2015-06-04
50038,43844,88,Angola,CAF,2015-06-04
50039,43812,79,China PR,AFC,2015-06-04
50040,43944,102,Faroe Islands,UEFA,2015-06-04
50041,43831,101,Oman,AFC,2015-06-04
50042,44000,100,North Macedonia,UEFA,2015-06-04
50043,43857,99,Ethiopia,CAF,2015-06-04
50044,43835,98,Saudi Arabia,AFC,2015-06-04
